City Name,Population,Area (sq. km),Smart Infrastructure Score,Energy Consumption,Public Transport Usage,Air Quality Index,Education Index,Healthcare Index,Employment Rate,Smart Grid Adoption,Waste Management Score,Internet Speed (Mbps),Safety Index,Cost of Living Index
City2279,7573125,765.6,13.88,856.65,50.38,78.59,52.69,55.83,89.43,91.12,14.08,755.73,16.65,88.9
City2280,8960080,389.65,61.81,187.6,67.4,15.63,1.33,98.13,17.07,58.42,10.68,532.03,51.27,98.89
City2281,5205114,176.54,6.95,475.83,18.26,86.74,19.1,34.08,84.76,23.65,22.52,617.36,48.37,47.75
City2282,1439966,219.66,43.9,152.12,70.64,80.12,55.53,12.62,5.52,24.75,11.26,515.51,64.24,111.86
City2283,8699540,811.82,22.84,480.15,36.73,99.45,92.48,76.92,97.7,81.29,55.79,663.3,55.05,45.23
City2284,4388447,415.03,75.26,441.39,71.87,61.69,6.94,10.66,40.13,11.32,86.38,950.16,8.71,54.22
City2285,9225239,60.04,24.88,240.03,17.37,85.92,42.06,88.81,27.57,32.65,32.49,405.24,71.15,111.41
City2286,4330931,949.74,33.35,728.04,63.87,60.47,9.41,21.89,91.27,45.98,23.78,414.75,44.0,58.88
City2287,914712,855.3,68.03,388.79,52.84,32.45,6.47,30.71,82.01,17.59,0.92,409.72,65.94,92.82
City2288,4433100,219.96,43.6,588.13,12.35,62.23,20.19,59.05,68.31,46.87,29.73,842.19,15.42,107.18
City2289,9375451,220.55,62.22,984.92,70.24,76.26,40.22,6.76,2.68,6.95,92.9,902.31,49.31,99.24
City2290,1026759,761.3,27.89,758.55,24.47,45.37,57.43,93.18,68.84,23.26,46.92,686.31,55.28,100.03
City2291,2385175,150.85,3.32,830.12,72.27,68.75,18.94,85.51,83.14,6.84,95.07,881.21,51.03,78.31
City2292,6818798,141.36,87.55,121.22,62.15,13.85,88.02,33.86,0.04,40.7,15.13,797.18,80.68,30.61
City2293,2003123,817.46,25.11,555.84,60.34,12.05,44.06,77.95,64.17,69.17,2.2,130.38,93.41,68.07
City2294,6406496,402.31,77.86,247.85,22.44,64.42,24.95,38.19,78.74,8.1,3.53,921.05,79.32,64.75
City2295,9967880,983.63,68.79,610.82,62.8,80.88,21.06,26.43,75.01,76.39,23.11,1.94,40.96,109.49
City2296,7869038,916.06,61.8,358.63,79.21,60.77,12.58,69.38,56.35,93.65,28.55,660.0,89.58,46.57
City2297,5735449,628.42,51.79,389.52,77.58,63.53,6.44,63.36,31.12,55.82,41.13,108.45,81.08,32.03
City2298,4963481,445.78,49.67,509.08,49.87,97.64,82.37,36.45,12.53,32.6,71.82,478.41,46.92,90.59
City2299,74006,687.7,60.35,186.3,25.31,10.32,99.34,53.14,76.48,54.36,42.85,309.68,76.8,101.69
City2300,3962155,353.94,56.63,998.01,24.97,22.0,89.26,44.38,51.91,0.66,16.78,228.27,20.32,53.31
City2301,9814169,314.0,93.02,346.01,60.41,32.47,43.58,5.37,98.42,31.2,12.67,354.94,27.34,94.16
City2302,4476293,563.33,35.7,272.01,31.51,63.99,86.1,83.23,69.46,58.36,12.37,75.89,33.35,109.96
City2303,8114891,990.75,51.91,180.18,66.21,29.61,39.72,14.96,23.47,85.66,90.96,243.81,40.86,106.06
City2304,6593134,950.92,27.91,233.63,66.86,39.71,75.17,5.06,75.77,51.96,87.35,570.97,86.06,73.14
City2305,9886818,880.34,33.37,679.8,72.39,34.38,81.24,74.55,52.25,79.94,69.68,868.53,23.3,78.91
City2306,9536882,419.62,54.68,880.8,73.24,53.52,37.48,81.59,72.25,34.42,16.69,62.96,90.51,90.8
City2307,9196102,670.74,47.55,657.98,45.94,26.18,3.78,74.12,22.55,15.96,64.47,391.59,26.7,111.56
City2308,5324841,431.84,80.05,282.12,17.68,69.41,70.21,63.3,44.87,40.73,0.43,831.98,14.21,41.47
City2309,4059240,588.37,39.51,458.52,15.92,69.91,5.99,80.24,97.82,91.54,90.45,563.79,23.15,86.26
City2310,1780532,378.17,82.12,830.96,48.6,53.21,45.63,47.97,6.77,94.84,7.99,365.31,91.73,91.57
City2311,7674659,835.02,37.76,229.43,19.38,78.87,16.49,78.72,80.57,96.02,74.89,796.56,76.55,90.2
City2312,3406770,965.14,10.48,267.66,52.76,75.44,12.8,16.31,43.63,52.9,26.5,487.86,12.55,63.89
City2313,5563272,177.26,27.76,875.63,63.33,92.24,6.09,20.52,80.94,85.56,41.24,158.3,84.4,55.49
City2314,4056811,110.97,89.78,325.79,20.48,88.73,82.03,88.74,31.21,44.29,27.0,916.95,18.4,56.27
City2315,7811106,825.06,92.29,477.5,77.15,19.38,79.23,48.66,28.83,72.46,96.04,936.85,78.97,83.71
City2316,4525222,600.19,54.65,209.4,57.24,36.54,33.01,14.16,16.41,94.89,49.27,47.65,51.37,64.15
City2317,2888675,375.7,46.86,719.22,76.6,81.65,5.51,37.91,66.54,28.93,24.41,530.86,87.21,116.33
City2318,7517545,144.23,39.83,417.87,28.34,97.56,97.48,70.28,58.19,64.26,77.26,674.42,1.32,31.32
City2319,1907474,345.76,98.11,370.72,46.17,77.09,54.05,48.21,78.82,14.28,8.96,770.45,30.76,51.6
City2320,3318404,312.61,43.26,447.45,71.96,60.66,28.39,51.98,49.15,42.46,40.62,507.3,82.45,64.36
City2321,9167578,422.71,18.92,648.87,79.25,60.19,23.63,56.29,53.33,57.37,95.66,632.14,53.44,60.02
City2322,7249439,136.32,91.14,191.87,11.72,57.97,49.17,55.53,15.6,3.63,33.68,890.63,39.37,101.04
City2323,5754379,953.52,28.18,823.76,60.85,32.12,78.17,42.71,62.2,54.13,46.05,220.85,24.13,53.64
City2324,6744211,700.64,32.9,344.71,24.66,63.05,25.32,32.31,2.61,5.06,23.3,913.03,59.74,51.99
City2325,5244761,726.41,42.13,931.57,47.53,55.99,40.95,57.58,3.45,84.43,76.88,443.61,89.22,39.06
City2326,7516797,752.33,88.08,238.55,22.39,40.73,68.91,6.64,58.27,55.49,51.12,421.96,18.01,66.35
City2327,9110574,953.64,41.94,281.09,52.16,10.5,26.92,63.88,56.02,42.66,48.58,817.62,96.39,72.11
City2328,7955843,577.92,20.33,967.84,37.81,57.96,59.17,8.35,85.1,86.0,63.39,611.29,0.06,85.52
City2329,5682780,298.38,29.84,143.11,35.96,68.71,92.28,27.53,73.66,89.18,58.07,579.28,87.88,51.4
City2330,4134798,763.75,81.58,738.64,56.81,73.61,53.07,42.89,39.86,50.74,62.56,975.0,68.82,105.46
City2331,3965402,171.48,74.12,821.59,66.61,99.5,97.66,44.37,0.43,33.81,81.42,548.81,92.7,99.25
City2332,6088214,262.97,24.71,664.76,37.36,62.87,2.33,62.84,4.29,10.53,57.93,407.1,80.78,37.12
City2333,3920050,364.83,60.94,123.19,44.97,72.57,60.02,47.97,90.87,60.14,47.53,412.19,67.82,111.64
City2334,9345875,908.19,30.26,900.34,60.48,99.63,7.96,66.19,65.54,74.19,42.37,352.95,38.72,46.04
City2335,8658930,379.51,6.52,348.2,32.27,74.06,62.75,0.69,21.04,88.79,88.62,181.14,8.2,48.67
City2336,2477162,627.2,78.46,312.16,67.21,18.07,72.01,99.57,92.15,40.96,19.86,842.56,49.28,32.93
City2337,3471096,504.67,7.3,312.68,14.1,95.76,65.28,39.6,90.65,76.04,28.72,688.76,56.06,112.98
City2338,7403881,697.94,49.41,119.86,21.76,72.64,22.96,12.35,8.72,9.84,74.03,851.42,62.77,47.3
City2339,8779654,24.15,4.77,943.11,77.72,98.3,97.98,22.59,81.88,7.4,6.62,133.07,11.99,36.32
City2340,6547475,977.5,98.75,357.31,47.55,20.83,10.2,98.14,40.25,50.68,99.68,387.78,15.82,113.24
City2341,1929719,975.94,73.2,438.44,62.88,67.95,79.47,30.83,50.76,15.97,32.69,604.07,42.29,96.29
City2342,7891379,513.55,64.87,298.09,53.83,91.65,60.61,71.31,86.76,54.53,67.56,588.7,38.74,36.27
City2343,4535901,112.34,74.66,653.95,49.94,31.68,79.87,60.51,97.35,35.38,14.44,127.25,62.63,30.31
City2344,8178125,79.01,30.7,925.3,52.05,80.14,16.51,68.79,64.07,29.6,6.83,329.6,15.79,69.69
City2345,9186055,679.35,93.76,207.29,58.99,23.37,67.4,42.87,74.47,54.9,5.12,339.13,13.85,49.01
City2346,848556,674.05,94.65,548.59,16.02,98.33,67.47,82.69,4.45,44.73,29.2,440.95,75.33,104.52
City2347,5999473,747.07,84.59,769.67,77.71,15.32,13.99,94.28,60.55,52.79,63.44,13.65,13.82,95.37
City2348,2164788,697.29,33.13,891.03,7.23,25.83,94.1,28.67,96.86,6.14,53.31,716.2,4.53,96.21
City2349,9086810,438.84,74.83,450.0,7.39,54.89,91.68,27.25,63.34,64.11,62.8,332.19,80.17,76.34
City2350,4916029,324.51,11.28,945.1,26.97,43.92,62.32,12.83,59.21,76.16,45.53,927.9,88.49,31.79
City2351,6952970,605.47,26.63,726.57,78.61,70.47,1.37,5.52,95.5,21.8,3.28,93.41,35.15,106.61
City2352,2803406,517.72,60.16,259.81,66.05,72.19,65.53,48.17,19.72,67.58,82.11,326.94,35.03,55.13
City2353,8848323,402.19,0.22,390.92,64.39,63.22,18.63,43.52,28.52,23.1,2.58,52.74,72.65,64.92
City2354,7489005,828.31,50.91,752.44,51.64,54.91,18.82,21.38,56.12,88.41,35.69,24.62,73.79,114.62
City2355,246162,920.56,66.89,398.56,75.76,17.94,34.58,75.39,52.08,34.85,10.87,394.13,51.75,33.96
City2356,8876547,695.24,40.34,201.09,79.25,37.69,45.82,93.75,19.01,71.16,13.47,394.19,62.21,77.4
City2357,5428416,729.7,98.3,815.8,24.92,53.84,87.34,30.77,41.33,3.54,56.2,315.58,12.83,86.99
City2358,5644309,76.06,58.82,114.06,65.22,11.87,83.61,80.57,19.12,26.16,94.92,879.74,85.1,84.62
City2359,9239775,298.92,24.06,713.12,66.96,45.08,58.52,6.17,52.2,3.05,55.13,94.76,58.31,108.73
City2360,8653506,515.69,48.0,407.0,55.86,40.48,29.38,91.32,14.18,9.75,33.58,368.43,71.65,87.38
City2361,3299719,815.59,43.79,762.15,54.43,88.33,33.39,84.11,57.32,16.9,99.28,149.85,91.15,41.27
City2362,7758151,324.46,66.29,635.53,75.6,57.92,32.96,1.83,65.78,33.78,88.62,156.38,97.75,30.89
City2363,351699,344.24,24.43,778.02,58.73,10.5,80.56,23.96,28.47,21.58,33.68,985.26,26.69,116.97
City2364,4907197,796.57,66.83,355.42,56.54,67.69,24.0,88.15,76.44,65.66,22.37,671.6,30.79,38.51
City2365,1823627,741.92,4.4,134.37,42.33,21.3,23.05,18.39,44.7,85.03,20.8,668.68,99.42,84.23
City2366,2165793,417.44,55.93,996.53,32.27,62.61,15.49,29.88,93.15,30.3,60.5,254.69,98.37,82.53
City2367,2866762,50.34,40.91,171.98,17.84,84.08,54.09,35.67,10.89,84.73,21.87,871.23,28.48,94.49
City2368,7144105,892.24,70.97,676.45,45.52,34.84,72.82,66.41,21.92,3.51,42.88,725.49,89.17,84.75
City2369,8976828,465.86,13.11,604.35,34.36,37.88,76.55,98.64,13.76,96.83,31.91,789.33,56.64,115.79
City2370,7904340,815.01,69.49,414.26,9.54,48.95,43.04,1.09,44.26,51.31,83.09,918.69,3.52,32.04
City2371,4887612,447.51,82.21,712.83,35.63,86.99,25.39,52.4,28.3,64.98,16.93,428.59,7.94,72.96
City2372,3644776,631.79,51.27,487.22,69.62,67.8,79.43,95.9,51.71,54.08,62.11,288.9,42.56,36.26
City2373,6694118,355.12,40.44,209.97,52.68,78.78,78.88,44.63,60.86,63.38,84.25,64.77,17.52,115.97
City2374,363827,266.87,57.06,855.53,45.41,45.84,14.8,54.4,86.82,29.36,90.5,125.92,43.8,92.26
City2375,3474352,12.93,2.59,627.28,20.93,15.03,33.08,59.32,33.55,86.46,3.06,852.54,43.34,79.86
City2376,7188801,915.4,67.36,197.9,42.06,69.99,78.83,2.63,57.39,42.85,62.97,314.83,86.09,92.37
City2377,516948,617.62,26.28,478.6,64.9,82.96,90.66,41.44,81.01,95.29,6.53,655.27,91.84,48.36
City2378,3393805,988.36,42.18,369.2,35.17,88.82,1.07,75.78,65.68,69.0,6.09,60.57,18.04,75.25
City2379,1643855,873.36,43.65,996.7,63.27,72.68,79.33,34.88,87.44,64.9,7.93,679.89,85.56,47.32
City2380,7325916,625.75,72.65,223.64,64.08,50.95,88.66,88.05,25.99,56.5,85.02,368.87,31.9,95.73
City2381,3583060,501.99,75.66,254.01,45.87,54.44,27.39,85.09,94.67,26.25,27.08,95.97,5.39,112.54
City2382,9329300,733.63,36.79,340.12,6.13,10.73,24.32,54.18,48.65,16.71,6.68,223.49,71.28,97.5
City2383,8312862,427.9,72.01,642.14,47.87,33.24,55.53,11.44,22.62,93.09,60.67,625.85,53.87,75.6
City2384,5081292,956.79,56.33,753.71,63.89,52.06,56.2,45.05,1.07,69.77,63.51,894.39,43.14,60.49
City2385,9566817,862.22,43.2,414.57,56.49,52.08,69.8,22.66,70.69,13.27,85.02,291.47,83.81,62.88
City2386,2532073,365.99,79.98,217.15,20.22,27.7,20.25,57.75,96.03,61.98,97.43,511.34,72.48,63.58
City2387,9692528,218.59,99.04,947.01,66.56,27.39,98.43,75.53,24.84,7.19,32.75,10.34,95.44,67.9
City2388,7807541,285.72,76.14,128.16,79.25,95.23,83.53,15.04,48.62,22.83,44.09,32.38,56.86,95.75
City2389,527078,929.52,39.91,607.96,63.89,29.46,7.38,70.35,18.35,8.95,29.55,347.52,21.26,33.97
City2390,6662709,443.96,88.96,766.01,36.5,16.74,7.58,45.95,64.07,28.58,10.98,302.35,87.21,78.87
City2391,4069093,263.74,41.8,136.01,75.67,82.01,89.19,24.42,96.46,51.31,56.69,490.18,72.98,58.21
City2392,5989251,361.59,63.94,272.02,55.55,91.51,49.64,53.34,79.53,60.86,41.5,782.07,93.75,102.07
City2393,7743384,389.53,9.31,694.32,56.94,12.68,38.3,53.18,4.55,25.6,8.98,620.98,74.03,98.36
City2394,6888088,174.66,29.23,367.06,15.49,99.78,17.77,81.99,34.68,94.54,46.17,669.01,86.76,98.11
City2395,9970876,212.66,72.87,571.82,63.26,87.02,79.61,8.4,88.42,64.6,41.25,519.34,46.33,85.97
City2396,5611198,207.35,90.33,728.89,72.25,50.18,34.59,99.35,96.46,79.56,58.77,986.15,18.51,55.21
City2397,7147418,993.54,53.68,668.59,5.26,73.56,45.61,8.4,99.42,1.87,80.86,83.1,11.19,64.6
City2398,4481630,788.02,11.89,988.56,21.67,39.72,64.08,20.04,45.08,9.2,78.08,910.92,43.51,75.25
City2399,5594339,480.81,33.22,434.4,23.5,15.13,88.43,15.99,66.85,18.24,32.11,815.24,57.98,53.8
City2400,5520154,75.39,11.94,666.69,72.6,55.6,78.27,39.48,48.35,58.34,89.42,696.75,37.09,45.15
City2401,2310141,954.77,54.23,346.38,36.31,10.67,57.55,84.49,78.61,9.23,22.36,85.83,39.17,71.08
City2402,7522410,831.31,95.27,189.47,43.55,62.43,26.66,39.15,49.78,89.2,80.83,351.95,2.92,109.97
City2403,9940460,220.4,26.36,764.28,66.26,25.14,46.18,11.4,14.57,19.0,38.95,266.58,71.51,31.94
City2404,60694,819.41,40.92,665.06,56.68,92.16,93.88,16.4,13.48,42.4,90.98,95.34,62.79,117.7
City2405,4689746,64.12,33.49,666.99,37.79,98.64,9.26,85.26,24.59,47.59,36.99,836.76,86.51,100.13
City2406,7850361,114.45,89.3,384.28,52.75,76.07,18.02,87.3,98.99,51.68,2.47,474.45,33.02,86.26
City2407,8065564,855.35,77.24,594.9,51.72,71.81,55.72,3.47,81.14,27.89,23.98,643.68,25.46,95.46
City2408,3906408,102.16,67.56,512.29,66.79,42.04,62.51,73.52,45.89,41.38,10.84,989.04,46.78,48.96
City2409,8882425,102.37,89.57,790.18,31.57,79.11,60.07,76.04,75.46,4.86,37.35,483.95,96.92,98.71
City2410,1904853,809.56,35.07,558.54,21.65,24.12,95.34,25.12,66.38,70.41,72.15,908.75,48.02,59.27
City2411,2977269,839.06,77.4,208.01,33.77,51.72,99.01,93.85,90.68,75.0,89.75,818.73,68.11,89.44
City2412,4897589,684.92,88.37,517.14,17.48,30.58,87.39,58.03,11.91,61.56,21.9,704.55,8.32,40.91
City2413,2970453,475.79,88.42,955.78,7.66,26.59,63.77,8.49,61.31,97.88,23.16,245.18,75.8,77.07
City2414,7712591,209.5,47.61,456.45,37.57,78.74,85.7,46.96,70.74,40.12,92.83,861.63,89.0,63.96
City2415,9477616,738.09,59.65,912.86,66.09,92.27,52.04,96.88,89.37,31.69,14.76,245.82,90.48,116.88
City2416,7041076,67.88,92.35,761.41,7.79,93.69,36.22,22.86,9.57,14.78,36.31,451.06,26.19,98.01
City2417,3692761,748.5,3.18,233.08,20.73,42.35,64.24,11.73,37.56,2.23,96.58,99.24,66.28,105.55
City2418,3878053,479.07,17.9,399.1,41.3,60.79,41.76,46.44,84.17,10.35,15.09,361.25,39.37,90.74
City2419,2881970,259.46,36.44,421.46,70.85,30.84,56.42,92.21,85.06,48.69,15.33,859.76,58.19,44.84
City2420,3478758,579.23,68.25,397.92,63.37,21.6,9.69,73.28,98.47,42.6,58.83,619.39,54.21,51.15
City2421,3573819,729.89,33.7,876.29,7.13,10.67,59.24,29.37,99.25,87.92,19.21,34.59,92.54,72.07
City2422,9927897,923.06,34.49,616.24,9.84,21.07,18.61,68.69,86.83,34.22,11.4,904.26,91.23,61.5
City2423,5713960,700.05,58.49,710.69,8.18,68.41,29.58,85.98,19.21,43.61,89.04,626.5,41.06,36.66
City2424,7554809,713.57,81.04,646.2,46.54,73.12,52.2,13.57,84.22,24.06,35.59,57.63,39.12,100.66
City2425,6500803,460.91,57.08,819.78,76.84,38.61,96.16,2.88,28.46,75.13,49.59,136.48,4.09,74.97
City2426,8154551,386.29,66.78,119.45,62.41,67.05,61.17,61.69,79.49,69.19,91.19,728.89,87.23,92.63
City2427,3210538,431.39,20.61,116.73,12.6,81.38,64.23,93.27,62.82,80.34,8.63,793.86,79.29,57.06
City2428,7600549,435.06,76.15,921.18,66.44,81.09,4.98,57.62,27.15,92.53,49.01,62.34,20.42,41.44
City2429,6658001,659.63,99.44,920.54,28.43,64.36,29.93,16.0,47.14,85.98,22.03,358.08,85.33,118.88
City2430,617433,626.84,26.48,904.38,15.16,41.61,45.95,45.13,5.99,93.46,64.96,861.55,29.45,108.88
City2431,8484866,839.82,30.26,266.49,59.84,55.6,35.08,16.23,51.24,24.32,55.16,613.13,58.72,75.45
City2432,3778292,818.57,23.43,461.34,21.66,37.42,54.28,28.63,8.84,68.12,63.81,216.92,88.68,113.67
City2433,1899557,510.32,97.11,868.53,16.9,25.98,76.56,8.81,71.97,97.92,48.26,323.04,39.8,82.56
City2434,4999424,210.81,77.47,184.57,23.93,76.61,87.57,87.02,46.1,72.74,36.82,229.6,62.61,46.25
City2435,7904394,281.75,9.43,742.3,54.13,97.47,64.74,21.88,29.68,94.25,66.01,32.99,79.62,54.29
City2436,3267572,473.16,27.17,478.52,74.75,81.55,45.42,43.24,69.99,67.18,68.57,121.0,91.28,75.7
City2437,2275470,810.19,27.13,969.74,65.14,20.47,58.92,99.71,61.38,98.27,26.51,32.26,0.19,61.81
City2438,6069512,160.85,80.38,484.07,71.06,93.17,25.47,30.89,88.66,7.99,45.59,745.91,30.39,94.59
City2439,4899284,881.31,85.45,943.65,66.22,63.66,94.07,51.89,29.07,54.62,1.15,369.97,65.34,80.36
City2440,7362765,520.64,60.5,736.24,9.2,44.07,64.68,1.16,31.07,42.78,98.83,476.1,14.29,51.3
City2441,6530086,680.05,49.26,357.28,20.22,38.36,41.31,23.71,40.37,77.42,11.58,821.57,53.79,106.03
City2442,1650918,207.29,69.91,571.36,34.21,11.14,88.66,66.77,27.06,69.47,64.21,228.84,67.48,74.74
City2443,7325021,982.08,10.98,967.49,28.8,87.5,67.48,43.16,51.48,87.2,97.6,885.73,78.79,57.4
City2444,1177248,49.22,3.41,900.68,53.3,73.53,32.22,59.9,93.02,71.03,47.98,565.98,42.37,108.65
City2445,5505009,255.39,74.15,920.86,39.75,85.34,53.02,37.68,1.19,53.09,2.1,552.15,21.21,93.48
City2446,3255632,897.56,89.05,167.24,76.95,61.37,85.49,81.49,94.15,78.77,87.28,394.02,25.1,75.0
City2447,5269443,129.23,81.43,740.69,13.54,61.12,2.55,88.89,65.53,87.89,42.66,586.05,30.13,66.81
City2448,1267912,931.65,60.4,715.26,35.02,73.26,0.03,98.65,52.01,77.45,81.52,236.19,64.18,59.22
City2449,4034336,557.94,24.18,867.63,75.76,15.12,29.25,98.21,0.57,85.97,60.58,904.79,77.36,51.97
City2450,1526247,502.26,89.98,313.35,65.24,96.96,38.51,12.17,12.05,90.49,93.0,504.61,14.49,34.49
City2451,7752801,966.98,62.05,281.94,68.2,35.28,20.39,73.71,55.01,1.47,35.09,238.1,17.22,114.81
City2452,5238864,690.77,44.27,718.81,14.75,20.09,90.43,42.38,45.98,23.24,85.04,338.21,81.87,99.01
City2453,5362443,687.72,80.12,567.03,73.26,13.87,96.38,2.68,49.72,71.33,87.44,468.62,62.01,34.34
City2454,3686390,483.15,38.27,420.95,18.05,85.99,26.93,94.36,75.41,3.89,96.23,401.57,52.55,112.5
City2455,2729632,409.48,37.39,817.82,18.31,58.59,28.1,75.07,42.61,37.19,46.83,879.92,30.14,31.76
City2456,5089173,684.32,62.99,260.49,66.79,77.2,63.8,79.97,47.88,10.45,19.69,139.34,75.91,72.83
City2457,9721382,422.08,1.92,892.73,30.29,35.28,79.26,67.9,90.3,55.89,55.6,444.15,39.15,40.49
City2458,9147943,190.36,64.3,583.17,11.61,75.53,87.07,20.28,97.42,21.15,84.21,823.13,90.76,50.2
City2459,2647841,821.34,45.2,597.41,57.92,50.69,81.39,99.24,55.02,30.6,39.95,93.04,26.01,101.78
City2460,6294539,237.73,30.66,256.09,28.35,51.61,87.28,52.1,14.11,52.79,86.68,102.86,39.22,72.27
City2461,6984689,230.36,77.2,723.87,27.15,38.98,44.96,70.1,40.84,83.19,35.69,859.25,90.14,62.68
City2462,9788548,109.56,24.47,394.63,47.83,78.64,47.28,24.43,26.03,73.38,80.17,124.74,27.21,111.0
City2463,3966219,323.07,23.94,218.76,10.38,47.37,57.41,45.93,77.47,81.23,19.93,311.95,39.57,30.77
City2464,7168675,368.61,16.45,991.18,28.5,59.74,9.6,24.97,99.63,30.41,32.33,291.38,74.28,51.06
City2465,82844,15.55,79.05,306.15,38.79,92.46,25.05,17.7,94.32,12.89,1.27,802.51,65.17,107.28
City2466,7683893,939.57,79.3,281.35,56.03,95.0,56.16,26.95,38.73,40.23,32.74,430.82,13.49,117.76
City2467,9456228,830.59,35.45,684.27,25.73,90.85,42.73,23.2,57.2,41.44,19.41,554.4,62.72,115.84
City2468,6277003,976.35,14.25,885.23,77.36,45.47,75.86,68.1,10.29,36.16,55.72,519.97,1.46,109.65
City2469,6922790,613.86,10.17,865.4,44.97,13.35,97.98,41.89,60.62,89.01,70.03,335.82,91.56,40.24
City2470,6273648,783.89,81.88,455.05,29.71,49.09,8.93,92.52,43.1,69.5,2.23,378.42,84.41,50.13
City2471,1596307,248.08,22.03,940.43,57.24,54.22,38.35,87.2,81.97,23.04,83.49,853.72,24.77,57.1
City2472,6527930,380.03,94.1,786.94,63.79,37.05,30.33,38.73,2.75,53.28,79.59,583.93,40.71,93.03
City2473,5163675,847.34,49.25,940.44,12.18,65.04,60.91,66.06,13.65,61.16,26.35,25.32,88.78,58.44
City2474,292645,472.86,18.15,163.74,38.88,45.9,65.14,15.23,19.21,97.75,49.25,814.44,41.95,32.22
City2475,2060429,902.94,64.63,852.51,10.66,42.02,99.38,26.97,83.71,8.33,95.63,17.78,59.6,71.42
City2476,1841968,634.61,97.37,125.34,6.83,60.55,34.5,87.27,7.34,63.05,68.56,77.63,61.93,88.49
City2477,8142216,88.43,98.44,113.29,38.63,48.5,16.99,88.73,16.75,88.12,86.36,91.56,90.42,53.72
City2478,9206560,63.79,91.04,367.06,13.41,62.54,79.54,59.19,41.3,85.33,66.16,538.03,0.25,63.59
City2479,4910673,617.42,22.82,988.53,69.93,53.1,38.15,1.4,48.01,14.25,15.55,583.64,3.11,45.66
City2480,9992893,222.34,10.42,355.09,74.17,97.43,89.72,41.33,32.49,2.18,61.66,683.68,13.3,37.65
City2481,6726605,395.86,82.04,821.25,38.11,61.81,95.82,67.81,33.52,13.42,21.03,701.91,33.36,59.28
City2482,5776149,552.47,62.25,994.27,9.45,32.85,79.47,80.79,94.86,31.77,66.26,731.53,37.36,44.81
City2483,2597414,292.36,76.39,138.13,73.6,41.81,83.18,61.3,85.08,89.27,95.34,481.2,55.07,31.7
City2484,2453063,943.92,22.46,567.09,15.07,32.91,44.39,11.54,11.88,54.3,60.71,499.75,88.51,106.89
City2485,4095533,198.76,96.74,957.28,15.54,37.87,85.9,67.39,60.56,57.13,68.59,947.8,31.85,118.67
City2486,6801012,426.23,88.98,915.13,76.36,55.28,35.62,81.43,91.26,94.74,15.26,711.19,70.77,99.18
City2487,9658300,996.05,33.25,274.12,69.67,46.55,62.38,58.6,12.56,63.35,71.13,909.87,20.3,94.29
City2488,1733354,798.94,25.33,927.45,12.36,40.84,98.98,76.34,50.94,71.96,36.84,951.22,11.89,49.02
City2489,6854057,778.61,19.59,393.58,20.85,39.53,62.16,91.08,73.32,74.69,89.06,910.47,61.71,85.86
City2490,3289401,294.98,2.43,607.33,39.01,67.17,16.95,43.3,47.1,38.98,82.32,714.98,30.44,86.4
City2491,7675544,684.33,13.16,626.05,20.98,72.21,17.37,5.0,25.13,71.31,40.9,232.16,36.17,115.71
City2492,8131688,695.6,19.3,433.31,30.08,68.71,16.16,57.12,74.95,4.78,51.97,135.41,11.79,72.06
City2493,1344355,881.94,3.65,432.87,31.07,83.42,81.11,87.88,27.93,1.12,98.59,729.28,69.74,74.89
City2494,2278379,160.25,65.82,136.32,16.43,48.14,63.22,91.52,36.03,34.8,80.23,661.3,32.57,33.18
City2495,3866376,75.2,8.06,851.34,61.44,43.81,36.67,70.65,18.54,43.23,79.59,59.89,25.26,44.7
City2496,1579215,269.49,39.83,396.62,36.28,64.07,24.23,45.54,95.08,53.82,13.6,48.57,2.19,91.88
City2497,1787183,733.36,83.15,626.5,60.56,39.07,28.39,39.94,88.22,23.93,77.85,253.21,87.12,60.1
City2498,2964437,732.26,51.53,632.5,45.21,48.67,96.53,36.02,28.88,5.09,76.91,955.06,66.99,77.37
City2499,8094353,648.41,94.76,342.31,27.12,90.69,0.22,19.44,50.4,51.9,77.12,415.84,22.72,55.13
City2500,3532453,998.84,2.11,361.73,11.68,16.67,25.05,36.82,88.74,38.37,74.51,861.23,83.38,68.31
City2501,232644,946.63,38.03,928.66,5.28,61.29,89.23,88.36,16.2,2.56,68.68,93.74,57.75,63.08
City2502,8643561,599.77,79.42,691.23,23.19,99.24,33.08,94.34,85.87,91.36,6.63,775.01,36.59,109.71
City2503,4592340,137.95,8.65,595.43,37.63,45.03,85.56,72.98,15.27,51.79,24.85,720.66,63.69,34.24
City2504,8680397,643.0,75.93,985.47,39.74,91.25,64.08,61.65,85.69,12.22,74.77,723.55,2.85,48.64
City2505,8458774,230.81,81.11,227.29,68.11,94.63,48.2,51.14,12.98,93.7,19.51,707.66,68.13,101.24
City2506,4961439,277.17,51.94,615.69,45.22,31.81,89.45,91.65,20.45,9.97,47.98,368.89,99.11,70.67
City2507,5634335,308.65,79.33,417.3,49.74,24.03,79.76,32.22,43.93,3.86,61.54,217.58,39.1,67.79
City2508,2036551,125.3,3.61,660.88,70.28,21.82,57.53,92.11,86.11,74.5,58.95,775.77,24.4,76.68
City2509,5986705,778.18,82.91,619.07,47.55,65.06,69.97,86.71,41.46,32.56,57.57,12.05,76.38,69.22
